id,docnumber,customername,itemname,transactiontype,InternalIndex,customerid,txndate,amt,isontheincentiveprogram,regionalsalesmanagername,industry,qty,Unit_Name,qtykg,qtypallets,itemid
28024,5932,SVS Foods,Knoxx Crushed Tomatoes A9,Invoice,3,21,07-08-2024,2296,TRUE,Sutan,Distributor,56,Carton,840,1,85
28383,5993,SVS Foods,Knoxx Tomato Puree A10,Invoice,2,21,21-08-2024,1680,TRUE,Sutan,Distributor,48,Carton,835.2,1,2
28383,5993,SVS Foods,Knoxx Tomato Paste A10 (6*3kg),Invoice,1,21,21-08-2024,2400,TRUE,Sutan,Distributor,48,Carton,864,1,3
28568,6041,SVS Foods,Knoxx Tomato Paste A10 (6*3kg),Invoice,1,21,29-08-2024,2400,TRUE,Sutan,Distributor,48,Carton,864,1,3
28568,6041,SVS Foods,Knoxx Crushed Tomatoes A9,Invoice,3,21,29-08-2024,2296,TRUE,Sutan,Distributor,56,Carton,840,1,85
28568,6041,SVS Foods,Knoxx Tomato Puree A10,Invoice,2,21,29-08-2024,1680,TRUE,Sutan,Distributor,48,Carton,835.2,1,2
28952,6091,SVS Foods,Knoxx Crushed Tomatoes A9,Invoice,2,21,11-09-2024,2296,TRUE,Sutan,Distributor,56,Carton,840,1,85
28952,6091,SVS Foods,Knoxx Tomato Paste A10 (6*3kg),Invoice,1,21,11-09-2024,2400,TRUE,Sutan,Distributor,48,Carton,864,1,3
29227,6144,SVS Foods,Knoxx Tomato Puree A10,Invoice,2,21,25-09-2024,1680,TRUE,Sutan,Distributor,48,Carton,835.2,1,2
29227,6144,SVS Foods,Knoxx Tomato Paste A10 (6*3kg),Invoice,1,21,25-09-2024,2400,TRUE,Sutan,Distributor,48,Carton,864,1,3
29549,6209,SVS Foods,Knoxx Tomato Puree A10,Invoice,2,21,08-10-2024,1680,TRUE,Sutan,Distributor,48,Carton,835.2,1,2
29549,6209,SVS Foods,Knoxx Tomato Paste A10 (6*3kg),Invoice,1,21,08-10-2024,4800,TRUE,Sutan,Distributor,96,Carton,1728,2,3
30113,6309,SVS Foods,Knoxx Tomato Puree A10,Invoice,2,21,31-10-2024,1680,TRUE,Sutan,Distributor,48,Carton,835.2,1,2
30113,6309,SVS Foods,Foodkraft Kibbled White Onion,Invoice,3,21,31-10-2024,1050,TRUE,Sutan,Distributor,200,Kg,200,0.416666667,73
30113,6309,SVS Foods,Knoxx Tomato Paste A10 (6*3kg),Invoice,1,21,31-10-2024,2400,TRUE,Sutan,Distributor,48,Carton,864,1,3
30487,6364,SVS Foods,Knoxx Tomato Paste A10 (6*3kg),Invoice,1,21,13-11-2024,2400,TRUE,Sutan,Distributor,48,Carton,864,1,3
30487,6364,SVS Foods,Knoxx Tomato Puree A10,Invoice,2,21,13-11-2024,1680,TRUE,Sutan,Distributor,48,Carton,835.2,1,2
30487,6364,SVS Foods,Knoxx Crushed Tomatoes A9,Invoice,3,21,13-11-2024,2296,TRUE,Sutan,Distributor,56,Carton,840,1,85
30722,6404,SVS Foods,Knoxx Tomato Paste A10 (6*3kg),Invoice,1,21,21-11-2024,2400,TRUE,Sutan,Distributor,48,Carton,864,1,3
30722,6404,SVS Foods,Knoxx Tomato Puree A10,Invoice,2,21,21-11-2024,1680,TRUE,Sutan,Distributor,48,Carton,835.2,1,2
31399,6498,SVS Foods,Knoxx Tomato Paste A10 (6*3kg),Invoice,1,21,13-12-2024,2400,TRUE,Sutan,Distributor,48,Carton,864,1,3
31399,6498,SVS Foods,Knoxx Crushed Tomatoes A9,Invoice,2,21,13-12-2024,2296,TRUE,Sutan,Distributor,56,Carton,840,1,85
31616,6532,SVS Foods,Knoxx Tomato Puree A10,Invoice,1,21,23-12-2024,1680,TRUE,Sutan,Distributor,48,Carton,835.2,1,2
31616,6532,SVS Foods,Knoxx Tomato Paste A10 (6*3kg),Invoice,2,21,23-12-2024,2400,TRUE,Sutan,Distributor,48,Carton,864,1,3
32002,6574,SVS Foods,Knoxx Tomato Puree A10,Invoice,1,21,09-01-2025,1680,TRUE,Sutan,Distributor,48,Carton,835.2,1,2
32203,6612,SVS Foods,Knoxx Crushed Tomatoes A9,Invoice,2,21,17-01-2025,2296,TRUE,Sutan,Distributor,56,Carton,840,1,85
32203,6612,SVS Foods,Knoxx Tomato Paste A10 (6*3kg),Invoice,1,21,17-01-2025,2400,TRUE,Sutan,Distributor,48,Carton,864,1,3
32496,6662,SVS Foods,Knoxx Tomato Paste A10 (6*3kg),Invoice,1,21,31-01-2025,2400,TRUE,Sutan,Distributor,48,Carton,864,1,3
32496,6662,SVS Foods,Knoxx Tomato Puree A10,Invoice,2,21,31-01-2025,1680,TRUE,Sutan,Distributor,48,Carton,835.2,1,2
33073,6734,SVS Foods,Knoxx Tomato Puree A10,Invoice,2,21,18-02-2025,1680,TRUE,Sutan,Distributor,48,Carton,835.2,1,2
33073,6734,SVS Foods,Knoxx Tomato Paste A10 (6*3kg),Invoice,1,21,18-02-2025,2400,TRUE,Sutan,Distributor,48,Carton,864,1,3
33337,6787,SVS Foods,FoodKraft Garlic Granules 16-26 mesh,Invoice,1,21,28-02-2025,5060,TRUE,Sutan,Distributor,1150,Kg,1150,1.916666667,181
33338,6788,SVS Foods,FoodKraft Garlic Granules 16-26 mesh,Invoice,1,21,28-02-2025,5170,TRUE,Sutan,Distributor,1175,Kg,1175,1.958333333,181
33479,6800,SVS Foods,Knoxx Tomato Paste A10 (6*3kg),Invoice,1,21,04-03-2025,2400,TRUE,Sutan,Distributor,48,Carton,864,1,3
33479,6800,SVS Foods,Knoxx Tomato Puree A10,Invoice,2,21,04-03-2025,1680,TRUE,Sutan,Distributor,48,Carton,835.2,1,2
33802,6856,SVS Foods,Knoxx Tomato Paste A10 (6*3kg),Invoice,1,21,17-03-2025,2400,TRUE,Sutan,Distributor,48,Carton,864,1,3
33802,6856,SVS Foods,Knoxx Crushed Tomatoes A9,Invoice,2,21,17-03-2025,2296,TRUE,Sutan,Distributor,56,Carton,840,1,85
34123,6909,SVS Foods,Knoxx Tomato Paste A10 (6*3kg),Invoice,1,21,31-03-2025,2400,TRUE,Sutan,Distributor,48,Carton,864,1,3
34123,6909,SVS Foods,Knoxx Tomato Puree A10,Invoice,2,21,31-03-2025,1680,TRUE,Sutan,Distributor,48,Carton,835.2,1,2
34601,6978,SVS Foods,Knoxx Crushed Tomatoes A9,Invoice,2,21,16-04-2025,2296,TRUE,Sutan,Distributor,56,Carton,840,1,85
34601,6978,SVS Foods,Knoxx Tomato Puree A10,Invoice,1,21,16-04-2025,1680,TRUE,Sutan,Distributor,48,Carton,835.2,1,2
34616,6987,SVS Foods,Knoxx Tomato Paste A10 (6*3kg),Invoice,1,21,16-04-2025,2400,TRUE,Sutan,Distributor,48,Carton,864,1,3
35060,7040,SVS Foods,Knoxx Tomato Paste A10 (6*3kg),Invoice,1,21,02-05-2025,2400,TRUE,Sutan,Distributor,48,Carton,864,1,3
35060,7040,SVS Foods,Knoxx Tomato Puree A10,Invoice,2,21,02-05-2025,1680,TRUE,Sutan,Distributor,48,Carton,835.2,1,2
35376,7102,SVS Foods,Knoxx Tomato Puree A10,Invoice,2,21,15-05-2025,1680,TRUE,Sutan,Distributor,48,Carton,835.2,1,2
35376,7102,SVS Foods,Knoxx Tomato Paste A10 (6*3kg),Invoice,1,21,15-05-2025,2400,TRUE,Sutan,Distributor,48,Carton,864,1,3
35693,7164,SVS Foods,Knoxx Crushed Tomatoes A9,Invoice,2,21,28-05-2025,2296,TRUE,Sutan,Distributor,56,Carton,840,1,85
35693,7164,SVS Foods,Knoxx Tomato Paste A10 (6*3kg),Invoice,1,21,28-05-2025,2400,TRUE,Sutan,Distributor,48,Carton,864,1,3
36111,7232,SVS Foods,Knoxx Tomato Paste A10 (6*3kg),Invoice,1,21,11-06-2025,2400,TRUE,Sutan,Distributor,48,Carton,864,1,3
36111,7232,SVS Foods,Rawayat Supreme Rice 20kg,Invoice,3,21,11-06-2025,2350,TRUE,Sutan,Distributor,50,20Kg Bag,1000,1,193
36111,7232,SVS Foods,Knoxx Tomato Puree A10,Invoice,2,21,11-06-2025,1680,TRUE,Sutan,Distributor,48,Carton,835.2,1,2
36471,7303,SVS Foods,Knoxx Crushed Tomatoes A9,Invoice,3,21,25-06-2025,2296,TRUE,Sutan,Distributor,56,Carton,840,1,85
36471,7303,SVS Foods,Knoxx Tomato Paste A10 (6*3kg),Invoice,1,21,25-06-2025,2400,TRUE,Sutan,Distributor,48,Carton,864,1,3
36471,7303,SVS Foods,Knoxx Tomato Puree A10,Invoice,2,21,25-06-2025,1680,TRUE,Sutan,Distributor,48,Carton,835.2,1,2
36779,7344,SVS Foods,Knoxx Crushed Tomatoes A9,Invoice,1,21,04-07-2025,82,TRUE,Sutan,Distributor,2,Carton,30,0.035714286,85
36995,7391,SVS Foods,Knoxx Tomato Paste A10 (6*3kg),Invoice,1,21,14-07-2025,2400,TRUE,Sutan,Distributor,48,Carton,864,1,3
36995,7391,SVS Foods,Knoxx Tomato Puree A10,Invoice,2,21,14-07-2025,1680,TRUE,Sutan,Distributor,48,Carton,835.2,1,2
24407,5305,Colonial Foods,FoodKraft White Onion Powder,Invoice,1,216,01-03-2024,656,,Sutan,Manufacturer,160,Kg,160,0.25,142
24407,5305,Colonial Foods,FoodKraft Garlic Powder 100-120 mesh (China),Invoice,2,216,01-03-2024,525,,Sutan,Manufacturer,125,Kg,125,0.208333333,68
25049,5413,Colonial Foods,FoodKraft White Onion Powder,Invoice,4,216,02-04-2024,246,,Sutan,Manufacturer,60,Kg,60,0.09375,142
25049,5413,Colonial Foods,FoodKraft Dehydrated White Onion Chopped,Invoice,1,216,02-04-2024,450,,Sutan,Manufacturer,100,Kg,100,0.15625,155
25049,5413,Colonial Foods,FoodKraft Dehydrated White Onion Chopped,Invoice,2,216,02-04-2024,1350,,Sutan,Manufacturer,300,Kg,300,0.46875,155
25049,5413,Colonial Foods,FoodKraft Garlic Powder 100-120 mesh (China),Invoice,3,216,02-04-2024,525,,Sutan,Manufacturer,125,Kg,125,0.208333333,68
25772,5532,Colonial Foods,FoodKraft White Onion Powder,Invoice,2,216,02-05-2024,328,,Sutan,Manufacturer,80,Kg,80,0.125,142
25772,5532,Colonial Foods,FoodKraft Garlic Powder 100-120 mesh (China),Invoice,1,216,02-05-2024,315,,Sutan,Manufacturer,75,Kg,75,0.125,68
26391,5656,Colonial Foods,FoodKraft White Onion Powder,Invoice,1,216,03-06-2024,164,,Sutan,Manufacturer,40,Kg,40,0.0625,142
26648,5694,Colonial Foods,FoodKraft Garlic Powder 100-120 mesh (China),Invoice,2,216,11-06-2024,105,,Sutan,Manufacturer,25,Kg,25,0.041666667,68
26648,5694,Colonial Foods,FoodKraft White Onion Powder,Invoice,1,216,11-06-2024,164,,Sutan,Manufacturer,40,Kg,40,0.0625,142
26809,5716,Colonial Foods,FoodKraft Dehydrated White Onion Chopped,Invoice,1,216,18-06-2024,1350,,Sutan,Manufacturer,300,Kg,300,0.46875,155
27080,5764,Colonial Foods,FoodKraft Dehydrated White Onion Chopped,Invoice,1,216,28-06-2024,1800,,Sutan,Manufacturer,400,Kg,400,0.625,155
27395,5815,Colonial Foods,Buono Pomodoro Polpa 10kg,Invoice,1,216,11-07-2024,2500,,Sutan,Manufacturer,100,Carton,1000,1,79
27396,5816,Colonial Foods,FoodKraft Dehydrated White Onion Chopped,Invoice,1,216,11-07-2024,2200,,Sutan,Manufacturer,400,Kg,400,0.625,155
27858,5904,Colonial Foods,FoodKraft Dehydrated White Onion Chopped,Invoice,1,216,01-08-2024,1368,,Sutan,Manufacturer,240,Kg,240,0.375,155
29715,6237,Colonial Foods,Buono Pomodoro Polpa 10kg,Invoice,1,216,15-10-2024,2500,,Sutan,Manufacturer,100,Carton,1000,1,79
29715,6237,Colonial Foods,FoodKraft Garlic Powder 100-120 mesh (China),Invoice,2,216,15-10-2024,525,,Sutan,Manufacturer,125,Kg,125,0.208333333,68
30002,6287,Colonial Foods,Knoxx Tomato Paste 28 -30 brix 10kg*2,Invoice,1,216,28-10-2024,5280,,Sutan,Manufacturer,96,Carton,1920,2,90
30256,6327,Colonial Foods,FoodKraft White Onion Powder,Invoice,1,216,04-11-2024,600,,Sutan,Manufacturer,120,Kg,120,0.1875,142
30256,6327,Colonial Foods,FoodKraft Garlic Powder 100-120 mesh (China),Invoice,2,216,04-11-2024,630,,Sutan,Manufacturer,150,Kg,150,0.25,68
31104,6462,Colonial Foods,FoodKraft White Onion Powder,Invoice,2,216,04-12-2024,600,,Sutan,Manufacturer,120,Kg,120,0.1875,142
31104,6462,Colonial Foods,FoodKraft Garlic Powder 100-120 mesh (China),Invoice,1,216,04-12-2024,525,,Sutan,Manufacturer,125,Kg,125,0.208333333,68
31986,6569,Colonial Foods,FoodKraft White Onion Powder,Invoice,1,216,09-01-2025,500,,Sutan,Manufacturer,100,Kg,100,0.15625,142
32344,6635,Colonial Foods,Buono Pomodoro Polpa 10kg,Invoice,1,216,28-01-2025,2500,,Sutan,Manufacturer,100,Carton,1000,1,79
32529,6664,Colonial Foods,FoodKraft Garlic Powder 100-120 mesh (China),Invoice,2,216,03-02-2025,525,,Sutan,Manufacturer,125,Kg,125,0.208333333,68
32529,6664,Colonial Foods,FoodKraft Garlic Granules 8-16 mesh,Invoice,3,216,03-02-2025,2385,,Sutan,Manufacturer,450,Kg,450,0.75,66
32529,6664,Colonial Foods,FoodKraft Garlic Granules 8-16 mesh,Invoice,4,216,03-02-2025,795,,Sutan,Manufacturer,150,Kg,150,0.25,66
32529,6664,Colonial Foods,FoodKraft White Onion Powder,Invoice,1,216,03-02-2025,600,,Sutan,Manufacturer,120,Kg,120,0.1875,142
34127,6913,Colonial Foods,FoodKraft Ginger Granules,Invoice,1,216,01-04-2025,6800,,Sutan,Manufacturer,800,Kg,800,1,115
34128,6914,Colonial Foods,Buono Pomodoro Polpa 10kg,Invoice,1,216,01-04-2025,2500,,Sutan,Manufacturer,100,Carton,1000,1,79
35853,7186,Colonial Foods,FoodKraft White Onion Powder,Invoice,1,216,02-06-2025,2400,,Sutan,Manufacturer,480,Kg,480,0.75,142
35853,7186,Colonial Foods,FoodKraft Garlic Powder 100-120 mesh (China),Invoice,2,216,02-06-2025,2100,,Sutan,Manufacturer,500,Kg,500,0.833333333,68
36601,7323,Colonial Foods,FoodKraft Garlic Powder 100-120 mesh (China),Invoice,2,216,01-07-2025,2000,,Sutan,Manufacturer,500,Kg,500,0.833333333,68
36601,7323,Colonial Foods,FoodKraft White Onion Powder,Invoice,1,216,01-07-2025,2112,,Sutan,Manufacturer,480,Kg,480,0.75,142
23381,5126,Bulk Food Services NSW Pty Ltd,Knoxx Tomato Paste A10 (6*3kg),Invoice,1,217,15-01-2024,2354.4,TRUE,Sutan,Distributor,48,Carton,864,1,3
23381,5126,Bulk Food Services NSW Pty Ltd,Knoxx Tomato Puree A10,Invoice,2,217,15-01-2024,1704,TRUE,Sutan,Distributor,48,Carton,835.2,1,2
24051,5235,Bulk Food Services NSW Pty Ltd,Knoxx Diced Tomatoes A10,Invoice,1,217,12-02-2024,246,TRUE,Sutan,Distributor,6,Carton,104.4,0.125,175
24051,5235,Bulk Food Services NSW Pty Ltd,Foodkraft Kibbled White Onion,Invoice,2,217,12-02-2024,234,TRUE,Sutan,Distributor,40,Kg,40,0.083333333,73
24329,5289,Bulk Food Services NSW Pty Ltd,Knoxx Tomato Paste A10 (6*3kg),Invoice,1,217,04-03-2024,2354.4,TRUE,Sutan,Distributor,48,Carton,864,1,3
24329,5289,Bulk Food Services NSW Pty Ltd,Knoxx Tomato Extra Rich Puree A10,Invoice,2,217,04-03-2024,1704,TRUE,Sutan,Distributor,48,Carton,835.2,1,95
24482,5315,Bulk Food Services NSW Pty Ltd,Foodkraft Kibbled White Onion,Invoice,1,217,05-03-2024,234,TRUE,Sutan,Distributor,40,Kg,40,0.083333333,73
25932,5561,Bulk Food Services NSW Pty Ltd,Knoxx Tomato Extra Rich Puree A10,Invoice,1,217,08-05-2024,1704,TRUE,Sutan,Distributor,48,Carton,835.2,1,95
25932,5561,Bulk Food Services NSW Pty Ltd,FoodKraft Fried Onion Powder,Invoice,2,217,08-05-2024,140,TRUE,Sutan,Distributor,20,Kg,20,0.03125,162
26769,5709,Bulk Food Services NSW Pty Ltd,Foodkraft Kibbled White Onion,Invoice,2,217,17-06-2024,117,TRUE,Sutan,Distributor,20,Kg,20,0.041666667,73
26769,5709,Bulk Food Services NSW Pty Ltd,Knoxx Tomato Paste A10 (6*3kg),Invoice,1,217,17-06-2024,490.5,TRUE,Sutan,Distributor,10,Carton,180,0.208333333,3
26928,5743,Bulk Food Services NSW Pty Ltd,Knoxx Tomato Paste A10 (6*3kg),Invoice,1,217,24-06-2024,2354.4,TRUE,Sutan,Distributor,48,Carton,864,1,3
26928,5743,Bulk Food Services NSW Pty Ltd,Knoxx Tomato Extra Rich Puree A10,Invoice,2,217,24-06-2024,1704,TRUE,Sutan,Distributor,48,Carton,835.2,1,95
26928,5743,Bulk Food Services NSW Pty Ltd,Foodkraft Kibbled White Onion,Invoice,3,217,24-06-2024,234,TRUE,Sutan,Distributor,40,Kg,40,0.083333333,73
27296,5795,Bulk Food Services NSW Pty Ltd,Knoxx Crushed Tomatoes A9,Invoice,1,217,17-07-2024,2296,TRUE,Sutan,Distributor,56,Carton,840,1,85
23404,5128,Epic Wright Heaton,Knoxx Tomato Paste 3 KG (3*3),Invoice,1,218,15-01-2024,5049.6,TRUE,Sutan,Distributor,192,Carton,1728,2,93
23918,5211,Epic Wright Heaton,Knoxx Tomato Paste 3 KG (3*3),Invoice,1,218,06-02-2024,5049.6,TRUE,Sutan,Distributor,192,Carton,1728,2,93
24179,5269,Epic Wright Heaton,Knoxx Tomato Paste 3 KG (3*3),Invoice,2,218,20-02-2024,2524.8,TRUE,Sutan,Distributor,96,Carton,864,1,93
24179,5269,Epic Wright Heaton,Knoxx Tomato Paste 3 KG (3*3),Invoice,1,218,20-02-2024,2524.8,TRUE,Sutan,Distributor,96,Carton,864,1,93
24659,5348,Epic Wright Heaton,Knoxx Tomato Paste 3 KG (3*3),Invoice,1,218,13-03-2024,2524.8,TRUE,Sutan,Distributor,96,Carton,864,1,93
24659,5348,Epic Wright Heaton,Knoxx Tomato Paste 3 KG (3*3),Invoice,2,218,13-03-2024,5049.6,TRUE,Sutan,Distributor,192,Carton,1728,2,93
25221,5433,Epic Wright Heaton,Knoxx Tomato Paste 3 KG (3*3),Invoice,1,218,05-04-2024,2524.8,TRUE,Sutan,Distributor,96,Carton,864,1,93
25549,5497,Epic Wright Heaton,Knoxx Tomato Paste 3 KG (3*3),Invoice,1,218,22-04-2024,2524.8,TRUE,Sutan,Distributor,96,Carton,864,1,93
25872,5543,Epic Wright Heaton,Knoxx Tomato Paste 3 KG (3*3),Invoice,1,218,06-05-2024,2524.8,TRUE,Sutan,Distributor,96,Carton,864,1,93
25959,5564,Epic Wright Heaton,Knoxx Tomato Paste 3 KG (3*3),Invoice,1,218,09-05-2024,12624,TRUE,Sutan,Distributor,480,Carton,4320,5,93
27004,5750,Epic Wright Heaton,Knoxx Tomato Paste 3 KG (3*3),Invoice,1,218,26-06-2024,15148.8,TRUE,Sutan,Distributor,576,Carton,5184,6,93
27434,5827,Epic Wright Heaton,Koh Koh Premium Long Grain Parboiled Rice (I) 10kg,Invoice,1,218,15-07-2024,1950,TRUE,Sutan,Distributor,100,10Kg Bag,1000,1,167
28021,5929,Epic Wright Heaton,Knoxx Tomato Paste 3 KG (3*3),Invoice,1,218,07-08-2024,5049.6,TRUE,Sutan,Distributor,192,Carton,1728,2,93
28569,6042,Epic Wright Heaton,Knoxx Tomato Paste 3 KG (3*3),Invoice,1,218,29-08-2024,10099.2,TRUE,Sutan,Distributor,384,Carton,3456,4,93
29082,6110,Epic Wright Heaton,Knoxx Tomato Paste 3 KG (3*3),Invoice,1,218,18-09-2024,5049.6,TRUE,Sutan,Distributor,192,Carton,1728,2,93
29131,6124,Epic Wright Heaton,Koh Koh Premium Long Grain Parboiled Rice (I) 10kg,Invoice,1,218,23-09-2024,3900,TRUE,Sutan,Distributor,200,10Kg Bag,2000,2,167
29394,6180,Epic Wright Heaton,Knoxx Tomato Paste 3 KG (3*3),Invoice,2,218,02-10-2024,4812.9,TRUE,Sutan,Distributor,183,Carton,1647,1.90625,93
29394,6180,Epic Wright Heaton,Knoxx Tomato Paste 3 KG (3*3),Invoice,1,218,02-10-2024,5286.3,TRUE,Sutan,Distributor,201,Carton,1809,2.09375,93
30143,6311,Epic Wright Heaton,Koh Koh Premium Long Grain Parboiled Rice (I) 10kg,Invoice,1,218,31-10-2024,3900,TRUE,Sutan,Distributor,200,10Kg Bag,2000,2,167
30400,6344,Epic Wright Heaton,Knoxx Tomato Paste 3 KG (3*3),Invoice,1,218,08-11-2024,10099.2,TRUE,Sutan,Distributor,384,Carton,3456,4,93
30915,6437,Epic Wright Heaton,Koh Koh Premium Long Grain Parboiled Rice (I) 10kg,Invoice,1,218,28-11-2024,3900,TRUE,Sutan,Distributor,200,10Kg Bag,2000,2,167
30974,6446,Epic Wright Heaton,Knoxx Tomato Paste 3 KG (3*3),Invoice,1,218,02-12-2024,7574.4,TRUE,Sutan,Distributor,288,Carton,2592,3,93
31611,6530,Epic Wright Heaton,Koh Koh Premium Long Grain Parboiled Rice (I) 10kg,Invoice,1,218,23-12-2024,3900,TRUE,Sutan,Distributor,200,10Kg Bag,2000,2,167
32156,6604,Epic Wright Heaton,Knoxx Tomato Paste 3 KG (3*3),Invoice,1,218,16-01-2025,7574.4,TRUE,Sutan,Distributor,288,Carton,2592,3,93
32961,6718,Epic Wright Heaton,Knoxx Tomato Paste 3 KG (3*3),Invoice,1,218,14-02-2025,5049.6,TRUE,Sutan,Distributor,192,Carton,1728,2,93
33250,6766,Epic Wright Heaton,Koh Koh Premium Long Grain Parboiled Rice (I) 10kg,Invoice,1,218,25-02-2025,3900,TRUE,Sutan,Distributor,200,10Kg Bag,2000,2,167
33336,6786,Epic Wright Heaton,Knoxx Tomato Paste 3 KG (3*3),Invoice,1,218,28-02-2025,7574.4,TRUE,Sutan,Distributor,288,Carton,2592,3,93
33924,6876,Epic Wright Heaton,Koh Koh Premium Long Grain Parboiled Rice (I) 10kg,Invoice,1,218,20-03-2025,1111.5,TRUE,Sutan,Distributor,57,10Kg Bag,570,0.57,167
33924,6876,Epic Wright Heaton,Koh Koh Premium Long Grain Parboiled Rice (I) 10kg,Invoice,2,218,20-03-2025,2788.5,TRUE,Sutan,Distributor,143,10Kg Bag,1430,1.43,167
34234,6920,Epic Wright Heaton,Knoxx Tomato Paste 3 KG (3*3),Invoice,1,218,02-04-2025,7574.4,TRUE,Sutan,Distributor,288,Carton,2592,3,93
34721,7001,Epic Wright Heaton,Koh Koh Premium Long Grain Parboiled Rice (I) 10kg,Invoice,1,218,23-04-2025,3900,TRUE,Sutan,Distributor,200,10Kg Bag,2000,2,167
34722,7002,Epic Wright Heaton,Knoxx Tomato Paste 3 KG (3*3),Invoice,1,218,23-04-2025,7574.4,TRUE,Sutan,Distributor,288,Carton,2592,3,93
35685,7159,Epic Wright Heaton,Koh Koh Premium Long Grain Parboiled Rice (I) 10kg,Invoice,1,218,28-05-2025,3900,TRUE,Sutan,Distributor,200,10Kg Bag,2000,2,167
35941,7197,Epic Wright Heaton,Knoxx Tomato Paste 3 KG (3*3),Invoice,1,218,05-06-2025,4953.6,TRUE,Sutan,Distributor,192,Carton,1728,2,93
36095,7229,Epic Wright Heaton,Koh Koh Premium Long Grain Parboiled Rice (I) 10kg,Invoice,1,218,11-06-2025,3900,TRUE,Sutan,Distributor,200,10Kg Bag,2000,2,167
36124,7237,Epic Wright Heaton,Koh Koh Premium Long Grain Parboiled Rice (I) 10kg,Invoice,1,218,12-06-2025,3900,TRUE,Sutan,Distributor,200,10Kg Bag,2000,2,167
36295,7271,Epic Wright Heaton,Knoxx Tomato Paste 3 KG (3*3),Invoice,1,218,19-06-2025,4953.6,TRUE,Sutan,Distributor,192,Carton,1728,2,93
36881,7364,Epic Wright Heaton,Knoxx Tomato Paste 3 KG (3*3),Invoice,1,218,09-07-2025,4953.6,TRUE,Sutan,Distributor,192,Carton,1728,2,93
23745,5187,Yummy Karma Foods Pty Ltd,Knoxx Tomato Paste 21 Kg,Invoice,1,227,30-01-2024,2691.36,FALSE,Sutan,Manufacturer,48,Carton,1008,1,101
23949,5217,Yummy Karma Foods Pty Ltd,Buono Pomodoro Polpa 10kg,Invoice,1,227,06-02-2024,314.4,FALSE,Sutan,Manufacturer,12,Carton,120,0.12,79
23949,5217,Yummy Karma Foods Pty Ltd,Coconoxx Coconut Cream 20kg,Invoice,2,227,06-02-2024,308,FALSE,Sutan,Manufacturer,4,Carton,80,0.083333333,71
25334,5451,Yummy Karma Foods Pty Ltd,Knoxx Diced Tomatoes 17.5Kg,Invoice,1,227,10-04-2024,451.5,FALSE,Sutan,Manufacturer,12,Carton,210,0.25,160
25656,5513,Yummy Karma Foods Pty Ltd,Knoxx Diced Tomatoes 17.5Kg,Invoice,1,227,26-04-2024,1091.27,FALSE,Sutan,Manufacturer,29,Carton,507.5,0.604166667,160
26103,5596,Yummy Karma Foods Pty Ltd,Knoxx Tomato Paste 21 Kg,Invoice,1,227,16-05-2024,1009.26,FALSE,Sutan,Manufacturer,18,Carton,378,0.375,101
26564,5679,Yummy Karma Foods Pty Ltd,Knoxx Diced Tomatoes 17.5Kg,Invoice,1,227,06-06-2024,1806.24,FALSE,Sutan,Manufacturer,48,Carton,840,1,160
26718,5699,Yummy Karma Foods Pty Ltd,Knoxx Tomato Paste 21 Kg,Invoice,1,227,12-06-2024,1345.68,FALSE,Sutan,Manufacturer,24,Carton,504,0.5,101
27262,5791,Yummy Karma Foods Pty Ltd,Knoxx Diced Tomatoes 17.5Kg,Invoice,1,227,05-07-2024,1806.24,FALSE,Sutan,Manufacturer,48,Carton,840,1,160
27435,5828,Yummy Karma Foods Pty Ltd,Knoxx Diced Tomatoes 17.5Kg,Invoice,1,227,15-07-2024,1806.24,FALSE,Sutan,Manufacturer,48,Carton,840,1,160
27524,5835,Yummy Karma Foods Pty Ltd,Coconoxx Coconut Cream (WA) 20kg,Invoice,1,227,17-07-2024,3360,FALSE,Sutan,Manufacturer,48,Carton,960,1,117
27649,5864,Yummy Karma Foods Pty Ltd,Knoxx Tomato Paste 21 Kg,Invoice,1,227,23-07-2024,560.7,FALSE,Sutan,Manufacturer,10,Carton,210,0.208333333,101
27694,5872,Yummy Karma Foods Pty Ltd,Knoxx Diced Tomatoes 17.5Kg,Invoice,1,227,24-07-2024,1881.5,FALSE,Sutan,Manufacturer,50,Carton,875,1.041666667,160
27860,5906,Yummy Karma Foods Pty Ltd,Knoxx Tomato Paste 21 Kg,Invoice,1,227,01-08-2024,1345.68,FALSE,Sutan,Manufacturer,24,Carton,504,0.5,101
27860,5906,Yummy Karma Foods Pty Ltd,Knoxx Diced Tomatoes 17.5Kg,Invoice,2,227,01-08-2024,903.12,FALSE,Sutan,Manufacturer,24,Carton,420,0.5,160
28027,5935,Yummy Karma Foods Pty Ltd,Coconoxx Coconut Cream (WA) 20kg,Adjustment Notes,,227,06-08-2024,-2380,FALSE,Sutan,Manufacturer,,,,,117
28135,5953,Yummy Karma Foods Pty Ltd,Knoxx Diced Tomatoes 17.5Kg,Invoice,1,227,12-08-2024,1806.24,FALSE,Sutan,Manufacturer,48,Carton,840,1,160
28268,5981,Yummy Karma Foods Pty Ltd,Knoxx Diced Tomatoes 17.5Kg,Invoice,1,227,19-08-2024,1806.24,FALSE,Sutan,Manufacturer,48,Carton,840,1,160
